Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-28 00:00:00+11:00,58.13209465,58.56700254,58.13209465,58.2553215,2758590,0,0
2017-11-29 00:00:00+11:00,58.62498329,59.00915265,58.59598906,58.69747162,2455168,0,0
2017-11-30 00:00:00+11:00,57.76967109,57.76967109,57.08832614,57.57396698,7647062,0,0
2017-12-01 00:00:00+11:00,57.77693095,57.9508908,57.17531309,57.38551712,2462019,0,0
2017-12-04 00:00:00+11:00,57.4942405,57.50873485,56.89987263,57.20430374,2255875,0,0
2017-12-05 00:00:00+11:00,56.89987362,57.07383347,56.53745404,57.07383347,2002301,0,0
2017-12-06 00:00:00+11:00,56.89987208,57.30578023,56.89262214,56.97235489,2528041,0,0
2017-12-07 00:00:00+11:00,56.87812761,57.28403576,56.75490629,57.24054718,2897735,0,0
2017-12-08 00:00:00+11:00,57.29128479,57.87840271,57.16081353,57.71169281,1646492,0,0
2017-12-11 00:00:00+11:00,57.9871254,58.21182374,57.86390408,57.9871254,2437262,0,0
2017-12-12 00:00:00+11:00,58.03061202,58.24806595,57.99437339,58.24806595,1774262,0,0
2017-12-13 00:00:00+11:00,58.24807813,58.59599784,57.98713557,58.21183395,2179700,0,0
2017-12-14 00:00:00+11:00,57.76966452,58.34953792,57.6609431,58.30604935,2587433,0,0
2017-12-15 00:00:00+11:00,58.08135351,58.13209203,57.79866671,57.94363785,3591509,0,0
2017-12-18 00:00:00+11:00,58.34229296,58.37128719,57.92913493,57.99437332,2198711,0,0
2017-12-19 00:00:00+11:00,58.16834948,58.38580347,58.08136678,58.20459366,2519546,0,0
2017-12-20 00:00:00+11:00,58.14659884,58.53076271,58.14659884,58.40029144,2436692,0,0
2017-12-21 00:00:00+11:00,57.95089187,58.42203846,57.84941483,57.84941483,4684411,0,0
2017-12-22 00:00:00+11:00,57.98711914,58.48000988,57.95087498,58.26980591,5288058,0,0
2017-12-27 00:00:00+11:00,58.35679621,58.47276759,58.00887102,58.10310364,1054327,0,0
2017-12-28 00:00:00+11:00,58.33505601,58.48002162,58.22632903,58.34230042,1610000,0,0
2017-12-29 00:00:00+11:00,58.42201833,58.47638457,58.01611029,58.23355865,1459457,0,0
2018-01-02 00:00:00+11:00,58.20458346,58.22632775,57.82766402,58.146595,1284609,0,0
2018-01-03 00:00:00+11:00,58.32780603,58.45464956,58.03061933,58.08860779,1349269,0,0
2018-01-04 00:00:00+11:00,58.33504726,58.33504726,57.84940091,57.96537781,1596303,0,0
2018-01-05 00:00:00+11:00,58.37854725,58.89318239,58.25532592,58.82794952,2208531,0,0
2018-01-08 00:00:00+11:00,59.00190003,59.2555926,58.92941723,59.16136551,1293549,0,0
2018-01-09 00:00:00+11:00,59.4295566,59.77023187,59.42231219,59.57452774,3283522,0,0
2018-01-10 00:00:00+11:00,59.77747192,59.9151931,59.15410995,59.15410995,1944703,0,0
2018-01-11 00:00:00+11:00,59.24834975,59.24834975,58.76995879,58.92942429,2791094,0,0
2018-01-12 00:00:00+11:00,58.98740429,59.07438698,58.48726907,58.62498474,1781313,0,0
2018-01-15 00:00:00+11:00,58.92941098,59.01276592,58.50900305,58.83517838,1431419,0,0
2018-01-16 00:00:00+11:00,58.72645716,58.849684,58.34954329,58.40753174,1518213,0,0
2018-01-17 00:00:00+11:00,58.13934682,58.26981809,57.88565423,58.06686401,2066964,0,0
2018-01-18 00:00:00+11:00,58.19732913,58.34954467,57.91464233,57.91464233,2093401,0,0
2018-01-19 00:00:00+11:00,58.05960333,58.29155159,57.86389923,57.86389923,1557603,0,0
2018-01-22 00:00:00+11:00,57.76968047,57.78418035,56.99410276,57.15356827,2414568,0,0
2018-01-23 00:00:00+11:00,57.34201587,57.6826911,57.33476593,57.44349289,2033594,0,0
2018-01-24 00:00:00+11:00,57.47972948,57.61020071,57.00858307,57.00858307,1923320,0,0
2018-01-25 00:00:00+11:00,56.8708619,57.02307741,56.55918094,57.00858307,3723004,0,0
2018-01-29 00:00:00+11:00,57.25503802,57.65370173,56.9216127,57.40000916,2385820,0,0
2018-01-30 00:00:00+11:00,57.12457201,57.59571857,57.08108343,57.32752609,1702998,0,0
2018-01-31 00:00:00+11:00,57.08831994,57.494228,56.98684293,57.16805267,2953798,0,0
2018-02-01 00:00:00+11:00,57.26228434,58.09947255,57.18980154,57.99437332,2965072,0,0
2018-02-02 00:00:00+11:00,57.91464704,58.84244023,57.91464704,58.55975342,2631703,0,0
2018-02-05 00:00:00+11:00,57.95813829,58.18283666,57.63920729,57.8421669,2393475,0,0
2018-02-06 00:00:00+11:00,56.85638388,56.89987245,55.58791538,56.10255051,5684063,0,0
2018-02-07 00:00:00+11:00,56.97960355,57.23329614,55.6458967,55.66039658,5676630,0,0
2018-02-08 00:00:00+11:00,55.66764725,55.96482841,55.45744324,55.45744324,3493180,0,0
2018-02-09 00:00:00+11:00,54.90656238,55.42844742,54.71085825,55.26898193,3621859,0,0
2018-02-12 00:00:00+11:00,55.37045146,55.45018419,54.76883375,55.00078201,3411170,0,0
2018-02-13 00:00:00+11:00,55.25447923,55.62414314,55.00078116,55.30521774,3334988,0,0
2018-02-14 00:00:00+11:00,55.23078031,55.30521987,54.9032701,55.06702805,4217278,2,0
2018-02-15 00:00:00+11:00,55.2679992,55.29777389,54.88837903,54.97770309,3596362,0,0
2018-02-16 00:00:00+11:00,55.08191725,55.74438851,55.08191725,55.09680176,2222914,0,0
2018-02-19 00:00:00+11:00,55.15635041,55.52108043,55.09680103,55.37965775,1449284,0,0
2018-02-20 00:00:00+11:00,55.26801038,55.36477388,54.95538462,55.27545547,2238370,0,0
2018-02-21 00:00:00+11:00,55.29034064,55.5657523,55.02237407,55.32756042,2210925,0,0
2018-02-22 00:00:00+11:00,55.46897333,55.67739616,55.13401802,55.56574249,2473068,0,0
2018-02-23 00:00:00+11:00,55.84114713,56.33242097,55.38709876,56.16866302,4526316,0,0
2018-02-26 00:00:00+11:00,56.55573366,57.01722717,56.27287693,57.01722717,3450024,0,0
2018-02-27 00:00:00+11:00,57.3149683,57.49361077,57.09910605,57.13632584,2736893,0,0
2018-02-28 00:00:00+11:00,57.01722519,57.23308743,56.65994026,56.86091232,3744085,0,0
2018-03-01 00:00:00+11:00,56.61528015,56.86091711,56.50363215,56.61528015,1695236,0,0
2018-03-02 00:00:00+11:00,56.43662914,56.71948016,55.9155863,56.36964035,2447987,0,0
2018-03-05 00:00:00+11:00,56.36965091,56.36965091,55.67740491,55.84860229,1541207,0,0
2018-03-06 00:00:00+11:00,56.34730987,56.60783699,56.190997,56.33987045,2280493,0,0
2018-03-07 00:00:00+11:00,55.9825738,56.33241927,55.86348073,55.93046951,2458242,0,0
2018-03-08 00:00:00+11:00,56.36220346,56.71948841,56.20589059,56.69715881,3278343,0,0
2018-03-09 00:00:00+11:00,56.8311392,57.2777482,56.71948553,57.2182045,2944053,0,0
2018-03-12 00:00:00+11:00,57.679695,57.80623885,57.44150316,57.58293152,2828994,0,0
2018-03-13 00:00:00+11:00,57.5382795,57.62015848,57.06933518,57.35219193,2990565,0,0
2018-03-14 00:00:00+11:00,56.9427912,57.04699978,56.68971486,56.98001099,3068664,0,0
2018-03-15 00:00:00+11:00,57.31497631,57.31497631,56.31010448,56.40686798,4006228,0,0
2018-03-16 00:00:00+11:00,56.54829,56.75670716,55.84487923,56.0793457,3791783,0,0
2018-03-19 00:00:00+11:00,56.31753759,56.55572942,55.74438477,55.74438477,2364077,0,0
2018-03-20 00:00:00+11:00,55.7369485,56.25799712,55.53597642,55.96770096,2354537,0,0
2018-03-21 00:00:00+11:00,56.13146199,56.44408777,55.93792931,56.40686798,1926293,0,0
2018-03-22 00:00:00+11:00,56.14633794,56.15378303,55.57319077,55.72950363,2530879,0,0
2018-03-23 00:00:00+11:00,55.1563528,55.20101768,54.19614029,54.19614029,3617914,0,0
2018-03-26 00:00:00+11:00,53.89095378,54.07704132,53.37735034,53.60809708,3114044,0,0
2018-03-27 00:00:00+11:00,54.05471648,54.24080404,53.79418935,53.91328812,2576258,0,0
2018-03-28 00:00:00+11:00,53.84629864,53.89096352,53.45923898,53.48901367,3132651,0,0
2018-03-29 00:00:00+11:00,53.6899837,54.15892801,53.6006653,53.82396698,5292851,0,0
2018-04-03 00:00:00+10:00,53.28802425,53.91328133,53.18381568,53.78674316,2576796,0,0
2018-04-04 00:00:00+10:00,53.70486904,54.18869781,53.45178701,54.18869781,3646590,0,0
2018-04-05 00:00:00+10:00,54.11425847,55.02236664,53.83885252,54.93304825,3530929,0,0
2018-04-06 00:00:00+10:00,54.90327495,54.95537924,54.56831394,54.70229721,2268366,0,0
2018-04-09 00:00:00+10:00,54.43433208,55.02236946,54.41944757,54.7469635,1313607,0,0
2018-04-10 00:00:00+10:00,54.41943874,55.45408497,54.22590611,55.3498764,1945119,0,0
2018-04-11 00:00:00+10:00,55.08192378,55.30523115,54.62042454,54.81395721,2523325,0,0
2018-04-12 00:00:00+10:00,54.56831041,54.79906283,54.27801429,54.40455246,2959474,0,0
2018-04-13 00:00:00+10:00,54.58320321,54.65019201,54.33756628,54.45666504,1251461,0,0
2018-04-16 00:00:00+10:00,54.52366433,54.74697171,54.04728055,54.05472565,2001961,0,0
2018-04-17 00:00:00+10:00,54.15148664,54.49388711,54.07705274,54.15893173,1905309,0,0
2018-04-18 00:00:00+10:00,53.9653996,54.09938289,53.71232321,53.8984108,1826752,0,0
2018-04-19 00:00:00+10:00,54.16636282,54.17380792,53.8090779,53.89095688,3139245,0,0
2018-04-20 00:00:00+10:00,53.74208318,54.0174948,53.54111112,53.6378746,2148031,0,0
2018-04-23 00:00:00+10:00,53.48900097,54.29290048,53.42200651,54.09192276,2343315,0,0
2018-04-24 00:00:00+10:00,54.12915218,54.88094754,54.12915218,54.67996979,3665086,0,0
2018-04-26 00:00:00+10:00,54.7246268,54.91815946,53.67509593,53.7793045,4384515,0,0
2018-04-27 00:00:00+10:00,54.03982965,54.06215925,52.91585912,53.25082016,5975530,0,0
2018-04-30 00:00:00+10:00,53.03494537,53.66764182,53.00517068,53.4592247,3843213,0,0
2018-05-01 00:00:00+10:00,53.45923205,54.52365308,53.07961185,54.4641037,4045489,0,0
2018-05-02 00:00:00+10:00,54.32268484,54.85117285,53.78675174,54.67996979,2476471,0,0
2018-05-03 00:00:00+10:00,55.02981142,55.0893608,54.54598264,55.01492691,2782258,0,0
2018-05-04 00:00:00+10:00,55.06704005,55.06704005,54.02494845,54.15893173,2546384,0,0
2018-05-07 00:00:00+10:00,54.34500378,54.48642644,54.01748791,54.12169647,2111927,0,0
2018-05-08 00:00:00+10:00,54.40455338,54.90327233,54.02121348,54.70973969,2956389,0,0
2018-05-09 00:00:00+10:00,53.52623553,53.59322434,52.7000062,53.15406036,6582126,0,0
2018-05-10 00:00:00+10:00,53.42201609,53.42946118,52.83398438,52.83398438,3695222,0,0
2018-05-11 00:00:00+10:00,52.49157453,53.02006818,52.25338269,52.49901962,3779356,0,0
2018-05-14 00:00:00+10:00,52.23850534,52.79304837,52.14918126,52.70000458,3586761,0,0
2018-05-15 00:00:00+10:00,53.06473355,53.42946361,52.7893219,52.7893219,2937818,0,0
2018-05-16 00:00:00+10:00,52.82654539,53.27315447,52.61068311,52.6925621,3869986,0,0
2018-05-17 00:00:00+10:00,52.67766616,53.05728639,52.45436448,52.96796799,4310845,0,0
2018-05-18 00:00:00+10:00,53.02750208,53.02750208,52.40225069,52.47668457,3110054,0,0
2018-05-21 00:00:00+10:00,52.40226124,52.44692044,52.10451999,52.17150879,2261388,0,0
2018-05-22 00:00:00+10:00,52.11196117,52.31293324,51.82910445,52.29060364,3279548,0,0
2018-05-23 00:00:00+10:00,52.10451735,52.3650388,51.8886551,51.96308899,2601288,0,0
2018-05-24 00:00:00+10:00,51.81422567,52.00775834,51.44205051,51.79933548,2763549,0,0
2018-05-25 00:00:00+10:00,51.63557636,52.20127843,51.50903251,52.00775146,3450605,0,0
2018-05-28 00:00:00+10:00,51.94075478,52.17150152,51.65045867,51.81421661,2140947,0,0
2018-05-29 00:00:00+10:00,51.88121102,52.5436823,51.77700244,52.36503983,2498273,0,0
2018-05-30 00:00:00+10:00,51.95565142,51.99659091,51.60580588,51.80677795,3208843,0,0
2018-05-31 00:00:00+10:00,52.10451224,52.11939675,51.51647492,51.58346939,3404730,0,0
2018-06-01 00:00:00+10:00,51.51647243,51.52391752,51.13685226,51.13685226,2428795,0,0
2018-06-04 00:00:00+10:00,52.04497288,52.36876913,51.72490201,51.87377548,3049958,0,0
2018-06-05 00:00:00+10:00,51.87377441,52.60695991,51.75467564,52.39481735,3837080,0,0
2018-06-06 00:00:00+10:00,52.43947852,52.47669831,51.43460671,51.53137589,3993516,0,0
2018-06-07 00:00:00+10:00,51.58347037,51.95564546,51.33783344,51.55369568,2381711,0,0
2018-06-08 00:00:00+10:00,51.60579965,51.91098027,51.56113478,51.63557434,1568016,0,0
2018-06-12 00:00:00+10:00,51.69512512,51.7323449,51.19641179,51.24851608,4098851,0,0
2018-06-13 00:00:00+10:00,51.24851881,51.26340899,50.62326726,50.74980545,3075419,0,0
2018-06-14 00:00:00+10:00,50.52649173,50.55626642,50.03522353,50.2064209,3419047,0,0
2018-06-15 00:00:00+10:00,50.39251415,51.36017183,50.37018455,51.34528732,5922177,0,0
2018-06-18 00:00:00+10:00,51.56113191,52.10451001,51.53508261,51.8812027,2366307,0,0
2018-06-19 00:00:00+10:00,52.17894425,52.45435585,51.88120306,52.01518631,3044721,0,0
2018-06-20 00:00:00+10:00,52.58835069,53.55600269,52.41714762,53.52623367,4092599,0,0
2018-06-21 00:00:00+10:00,54.31524593,54.33013044,53.80908746,54.26314163,7428730,0,0
2018-06-22 00:00:00+10:00,54.22590785,54.97770309,54.16635847,54.97770309,4421609,0,0
2018-06-25 00:00:00+10:00,54.95537811,55.60295917,53.50389177,53.71231461,3647015,0,0
2018-06-26 00:00:00+10:00,53.615548,54.54598582,53.35502654,54.19614029,2708542,0,0
2018-06-27 00:00:00+10:00,54.36733105,54.61296794,54.04726028,54.04726028,2981498,0,0
2018-06-28 00:00:00+10:00,54.11426717,54.55343682,53.68998771,54.50877762,2567273,0,0
2018-06-29 00:00:00+10:00,54.6948607,54.83628339,54.23336149,54.24080658,6091515,0,0
2018-07-02 00:00:00+10:00,54.11426163,54.46410716,53.87606977,54.11426163,2049487,0,0
2018-07-03 00:00:00+10:00,54.4492224,55.23078676,54.04727258,55.05958939,3661537,0,0
2018-07-04 00:00:00+10:00,55.01493477,55.06703906,54.67252862,54.77673721,2065495,0,0
2018-07-05 00:00:00+10:00,54.933052,55.48386961,54.81395323,55.42432022,2899406,0,0
2018-07-06 00:00:00+10:00,55.67739684,56.34730747,55.49130929,56.32497787,3410925,0,0
2018-07-09 00:00:00+10:00,56.57061616,57.12143373,56.51106678,56.64505005,4637959,0,0
2018-07-10 00:00:00+10:00,56.79392599,56.94279376,55.11913793,55.40198898,4469531,0,0
2018-07-11 00:00:00+10:00,55.26800841,55.29033801,54.73952039,55.11914063,3101381,0,0
2018-07-12 00:00:00+10:00,55.45409409,56.29520784,55.18612755,55.98258209,2733149,0,0
2018-07-13 00:00:00+10:00,56.32497413,56.37707841,55.27544338,55.71460724,2677839,0,0
2018-07-16 00:00:00+10:00,56.07934706,56.27287973,55.16379941,55.2605629,2301570,0,0
2018-07-17 00:00:00+10:00,55.36476866,55.72205928,55.12657681,55.44664764,2326849,0,0
2018-07-18 00:00:00+10:00,55.53597914,55.9900333,55.38711134,55.84115982,2298934,0,0
2018-07-19 00:00:00+10:00,56.25054898,56.39197735,55.70717079,56.1165657,2279376,0,0
2018-07-20 00:00:00+10:00,56.05701949,56.64505691,56.05701949,56.49618912,2547182,0,0
2018-07-23 00:00:00+10:00,56.36219628,56.49617954,55.86348303,56.0049057,1861469,0,0
2018-07-24 00:00:00+10:00,56.42175268,56.42175268,55.83371529,55.95280838,2128578,0,0
2018-07-25 00:00:00+10:00,55.92303092,56.01235499,55.51736141,55.64762497,2599361,0,0
2018-07-26 00:00:00+10:00,55.66995523,55.83371319,55.35732949,55.69972992,3159476,0,0
2018-07-27 00:00:00+10:00,56.07190487,56.29520653,55.76671854,56.09423447,4827208,0,0
2018-07-30 00:00:00+10:00,55.86348472,55.88581432,55.6327323,55.75183105,1998436,0,0
2018-07-31 00:00:00+10:00,55.97513686,56.14633992,55.66995621,55.66995621,2548855,0,0
2018-08-01 00:00:00+10:00,55.36476782,55.53597087,54.82884043,54.86605453,3369098,0,0
2018-08-02 00:00:00+10:00,55.0819228,55.26056528,54.65764335,54.84373093,2325541,0,0
2018-08-03 00:00:00+10:00,55.07447625,55.15635523,54.15148348,54.21103287,3884428,0,0
2018-08-06 00:00:00+10:00,54.3673539,54.977721,54.3375792,54.7544136,2113075,0,0
2018-08-07 00:00:00+10:00,54.78417184,54.92560019,54.07704145,54.2556839,4048916,0,0
2018-08-08 00:00:00+10:00,55.2159101,55.77045317,54.49388934,55.68484879,5165542,0,0
2018-08-09 00:00:00+10:00,55.96024858,56.33986878,55.5508537,56.10167694,3201984,0,0
2018-08-10 00:00:00+10:00,56.35475756,56.57061982,56.1016812,56.1165657,3958293,0,0
2018-08-13 00:00:00+10:00,56.0867969,56.12401669,55.56575393,55.78161621,2641443,0,0
2018-08-14 00:00:00+10:00,56.16122905,56.5631789,55.97514147,56.46641541,4051537,0,0
2018-08-15 00:00:00+10:00,56.2360783,56.8041954,56.05949828,56.8041954,6162789,2.31,0
2018-08-16 00:00:00+10:00,56.63530884,57.04988278,56.3358953,56.9040184,4713252,0,0
2018-08-17 00:00:00+10:00,56.90401063,57.3109056,56.63530111,57.03452301,2242154,0,0
2018-08-20 00:00:00+10:00,57.14968602,57.14968602,56.30518036,56.51247025,3469377,0,0
2018-08-21 00:00:00+10:00,56.51247123,56.63530469,55.90596527,56.00576782,3141486,0,0
2018-08-22 00:00:00+10:00,55.7754573,55.88293879,54.91559957,55.18430328,2967965,0,0
2018-08-23 00:00:00+10:00,54.97701535,55.00772518,54.16322535,54.31676865,3832474,0,0
2018-08-24 00:00:00+10:00,54.07876484,55.11519652,53.74096263,54.42424011,4531175,0,0
2018-08-27 00:00:00+10:00,54.42425453,54.75437791,53.81774852,54.65457535,2531178,0,0
2018-08-28 00:00:00+10:00,54.85417639,55.5144231,54.85417639,55.0691452,3550699,0,0
2018-08-29 00:00:00+10:00,55.27643296,56.23609326,55.10753182,56.22074127,5119217,0,0
2018-08-30 00:00:00+10:00,56.45104514,56.47407604,55.32248392,55.39158249,3989330,0,0
2018-08-31 00:00:00+10:00,55.29946485,55.64494608,54.69295883,54.69295883,5114799,0,0
2018-09-03 00:00:00+10:00,54.69295278,55.06146488,54.57011932,54.66992188,1750708,0,0
2018-09-04 00:00:00+10:00,54.58547016,54.66992072,54.13251336,54.30141449,2475205,0,0
2018-09-05 00:00:00+10:00,54.35515852,54.39354142,53.76400453,53.82542419,1933291,0,0
2018-09-06 00:00:00+10:00,53.74097205,54.18625579,53.57207091,53.84845352,3140755,0,0
2018-09-07 00:00:00+10:00,53.59509794,54.27070243,53.59509794,54.13251114,2662882,0,0
2018-09-10 00:00:00+10:00,53.84845399,54.33979955,53.60278121,54.31676865,2011655,0,0
2018-09-11 00:00:00+10:00,54.61618017,55.3762294,54.55476051,55.1766243,3061454,0,0
2018-09-12 00:00:00+10:00,55.2764275,55.43764972,54.99236598,55.22268677,4798543,0,0
2018-09-13 00:00:00+10:00,54.87721335,55.1305592,54.55476306,54.64689255,2708851,0,0
2018-09-14 00:00:00+10:00,54.74669264,55.00004434,54.64689009,54.89256287,2823428,0,0
2018-09-17 00:00:00+10:00,54.89257491,55.27643907,54.5893248,55.08450699,1690695,0,0
2018-09-18 00:00:00+10:00,54.9232656,55.45299983,54.9002347,55.21500015,2245087,0,0
2018-09-19 00:00:00+10:00,55.27643111,55.35320276,54.99236956,55.34552383,2382725,0,0
2018-09-20 00:00:00+10:00,54.93095742,55.42230302,54.9232785,55.18430328,3783393,0,0
2018-09-21 00:00:00+10:00,55.35319539,55.64493582,55.00772008,55.23036194,4081456,0,0
2018-09-24 00:00:00+10:00,54.92327341,55.02307597,54.70063154,54.94630432,1951825,0,0
2018-09-25 00:00:00+10:00,54.6468867,54.83113981,54.13251028,54.35515213,1982367,0,0
2018-09-26 00:00:00+10:00,54.24000268,54.33212633,53.75633013,53.87916946,3399090,0,0
2018-09-27 00:00:00+10:00,53.74865794,54.06342348,53.72562703,53.80239868,2499328,0,0
2018-09-28 00:00:00+10:00,53.70257906,55.42229424,53.67954815,54.82346725,5646364,0,0
2018-10-01 00:00:00+10:00,54.60850567,54.79276466,53.84077746,54.06341934,2063204,0,0
2018-10-02 00:00:00+10:00,54.26302542,54.26302542,53.21891467,53.41084671,3539461,0,0
2018-10-03 00:00:00+10:00,53.48762065,53.91755242,53.43387992,53.44155884,1927070,0,0
2018-10-04 00:00:00+10:00,53.74096983,53.93290186,53.58742654,53.67955017,1960153,0,0
2018-10-05 00:00:00+10:00,53.6642104,53.93291413,53.47227832,53.74098206,2107747,0,0
2018-10-08 00:00:00+11:00,53.74097165,53.79471239,53.20356428,53.24194717,2036713,0,0
2018-10-09 00:00:00+11:00,53.24195061,53.4876234,52.71989519,52.78131485,2950342,0,0
2018-10-10 00:00:00+11:00,52.78131705,53.05769969,52.26694053,52.9502182,2663207,0,0
2018-10-11 00:00:00+11:00,52.20551812,52.48190075,51.43778992,51.43778992,3629075,0,0
2018-10-12 00:00:00+11:00,51.00017972,51.64506854,50.72379713,51.46081543,4588852,0,0
2018-10-15 00:00:00+11:00,51.2842403,51.43778358,50.0789074,50.38599396,3114956,0,0
2018-10-16 00:00:00+11:00,50.39367051,51.09230587,50.28618905,50.49347305,2766720,0,0
2018-10-17 00:00:00+11:00,51.19212559,51.61437852,51.123027,51.36102676,2588079,0,0
2018-10-18 00:00:00+11:00,51.39940716,51.7218575,51.11918797,51.60669708,2772564,0,0
2018-10-19 00:00:00+11:00,51.37637571,52.15946185,51.06928323,52.144104,2694039,0,0
2018-10-22 00:00:00+11:00,51.81397479,52.19016583,51.36869689,51.69881439,2152964,0,0
2018-10-23 00:00:00+11:00,51.66042972,52.14409637,51.13837433,51.13837433,2236402,0,0
2018-10-24 00:00:00+11:00,51.0385762,51.62972437,50.98483545,51.33031082,2234525,0,0
2018-10-25 00:00:00+11:00,50.76986589,50.8466434,50.10961914,50.10961914,3656808,0,0
2018-10-26 00:00:00+11:00,50.33226455,50.75451745,50.10194958,50.52419662,6297268,0,0
2018-10-29 00:00:00+11:00,50.74683353,51.21514821,50.67006188,51.16140747,1962573,0,0
2018-10-30 00:00:00+11:00,51.19980002,52.32836151,51.1921211,52.32836151,2835199,0,0
2018-10-31 00:00:00+11:00,52.60473387,53.18820895,52.22854869,53.14982605,4697573,0,0
2018-11-01 00:00:00+11:00,53.20357152,53.39550359,52.35906574,52.92718887,4650596,0,0
2018-11-02 00:00:00+11:00,52.66615232,52.81202255,51.93681289,52.47422028,3697329,0,0
2018-11-05 00:00:00+11:00,52.27460737,52.65079838,51.67578034,52.19016266,2088395,0,0
2018-11-06 00:00:00+11:00,52.31299845,53.14982523,52.09035658,52.93485641,1731764,0,0
2018-11-07 00:00:00+11:00,52.97324349,53.66420001,52.91182383,53.24194717,3047152,0,0
2018-11-08 00:00:00+11:00,53.62580699,54.23231289,53.36478224,54.21696091,3533519,0,0
2018-11-09 00:00:00+11:00,54.08644235,54.4703064,54.00967071,54.4703064,2818344,0,0
2018-11-12 00:00:00+11:00,54.3014213,55.10753244,54.09413139,55.09985352,2384638,0,0
2018-11-13 00:00:00+11:00,54.43192673,54.72366131,54.14018628,54.43192673,3900383,0,0
2018-11-14 00:00:00+11:00,54.50870226,54.70063431,53.01930768,53.13446808,3378631,0,0
2018-11-15 00:00:00+11:00,53.19589182,53.2803424,52.0135896,52.86576843,3253977,0,0
2018-11-16 00:00:00+11:00,53.08840498,53.51065196,52.89647293,52.89647293,2008024,0,0
2018-11-19 00:00:00+11:00,52.86576863,52.89647846,52.42816375,52.58938599,2192091,0,0
2018-11-20 00:00:00+11:00,52.35906089,53.12678909,51.99055464,53.12678909,3281333,0,0
2018-11-21 00:00:00+11:00,52.78131106,53.78703308,52.56634812,53.78703308,3504716,0,0
2018-11-22 00:00:00+11:00,53.82542381,54.40121995,53.67955358,54.22463989,2633051,0,0
2018-11-23 00:00:00+11:00,53.9943278,54.94630916,53.98664887,54.73902512,3277567,0,0
2018-11-26 00:00:00+11:00,54.67761372,55.14592847,54.42426196,54.78509521,4536943,0,0
2018-11-27 00:00:00+11:00,55.25340326,55.4376564,54.47799609,55.4376564,3378679,0,0
2018-11-28 00:00:00+11:00,55.49907299,55.65261629,55.13440326,55.34552383,2672431,0,0
2018-11-29 00:00:00+11:00,55.84455365,56.0825534,55.41462768,55.60655975,3424908,0,0
2018-11-30 00:00:00+11:00,55.34552068,55.8368721,54.68527985,54.68527985,7590949,0,0
2018-12-03 00:00:00+11:00,55.32249498,55.48371721,54.7083159,54.93095779,2476218,0,0
2018-12-04 00:00:00+11:00,54.73133726,55.11520131,54.27837463,54.35515213,2685903,0,0
2018-12-05 00:00:00+11:00,53.37246989,53.80240173,53.06538325,53.74098206,2666241,0,0
2018-12-06 00:00:00+11:00,53.24194852,53.57207188,52.98859682,53.48762131,2910742,0,0
2018-12-07 00:00:00+11:00,53.59510408,54.27838171,53.20356691,54.02503586,2548553,0,0
2018-12-10 00:00:00+11:00,53.0346675,53.27266138,52.35906291,52.41280365,3969241,0,0
2018-12-11 00:00:00+11:00,52.61240854,52.85808132,52.14409391,52.5356369,2558095,0,0
2018-12-12 00:00:00+11:00,52.80434959,53.80239868,52.47422619,53.80239868,3753951,0,0
2018-12-13 00:00:00+11:00,53.93291021,54.50102748,53.40317583,53.87916946,2098764,0,0
2018-12-14 00:00:00+11:00,53.45691423,53.66420413,52.59706237,52.82737732,3842203,0,0
2018-12-17 00:00:00+11:00,52.44351385,53.41853199,52.3283593,53.17285919,3069368,0,0
2018-12-18 00:00:00+11:00,52.46654578,53.22660097,52.37442214,52.66615677,3125139,0,0
2018-12-19 00:00:00+11:00,52.91182617,53.73329511,52.74292503,53.28033829,4300599,0,0
2018-12-20 00:00:00+11:00,52.86577289,53.67188998,52.74293355,52.91183472,4793001,0,0
2018-12-21 00:00:00+11:00,53.05769851,53.46459353,51.89842724,52.57403183,9441177,0,0
2018-12-24 00:00:00+11:00,51.86003668,52.81969683,51.86003668,52.70453644,1285325,0,0
2018-12-27 00:00:00+11:00,53.35710794,54.00199679,53.12678715,53.99432373,2558888,0,0
2018-12-28 00:00:00+11:00,54.20160852,55.20733643,54.00967648,55.20733643,3546188,0,0
2018-12-31 00:00:00+11:00,55.23804532,55.82919935,55.23037226,55.57584763,2208331,0,0
2019-01-02 00:00:00+11:00,55.54513093,55.63726042,54.33211904,54.48566818,2858639,0,0
2019-01-03 00:00:00+11:00,54.70063433,55.26107849,54.4012208,55.15359116,3345567,0,0
2019-01-04 00:00:00+11:00,54.89256493,55.24571919,54.5701205,55.19197845,3501951,0,0
2019-01-07 00:00:00+11:00,55.66028667,56.0364718,55.62189793,55.7140274,2615597,0,0
2019-01-08 00:00:00+11:00,55.56816186,55.89061213,55.2802638,55.63726044,2363648,0,0
2019-01-09 00:00:00+11:00,55.76010395,55.85223345,55.31866252,55.52978897,2317350,0,0
2019-01-10 00:00:00+11:00,55.56816935,55.6219101,55.05379282,55.6219101,2617459,0,0
2019-01-11 00:00:00+11:00,55.64494062,55.65261368,55.01540375,55.01540375,2187613,0,0
2019-01-14 00:00:00+11:00,55.22267907,55.49138272,54.96932741,55.21500015,2511661,0,0
2019-01-15 00:00:00+11:00,55.64494689,55.8906197,55.49907665,55.77545929,2350615,0,0
